HHNR;Wegnummer;Distanz_km;Emissionen;Verkehrsmittel
273691;1;1.206;0.0;Zu Fuss
273691;3;27.603;154.025606789406;Velo
273694;1;16.528;3920.6514585447835;Auto
273696;4;0.278;0.0;Zu Fuss
273699;1;0.465;0.0;Zu Fuss
273704;1;9.572;2302.5514937256835;Auto
273707;1;24.863;5350.149681105176;Auto
273716;2;5.99;0.0;Zu Fuss
273723;2;0.595;0.0;Zu Fuss
273723;4;0.546;0.0;Zu Fuss
273741;3;0.15;0.0;Zu Fuss
273748;1;1.218;288.925065132354;Auto
273748;3;2.0;0.0;Zu Fuss
273749;1;3.078;0.0;Zu Fuss
273751;1;3.0;0.0;Zu Fuss
273753;1;2.392;0.0;Zu Fuss
273756;1;8.432;0.0;Zu Fuss
273756;3;5.822;0.0;Zu Fuss
273759;1;2.5;0.0;Zu Fuss
273768;1;2.55;0.0;Zu Fuss
273774;1;17.27;0.0;Zu Fuss
273786;1;7.978;0.0;Zu Fuss
273793;3;1.5;0.0;Zu Fuss
273801;1;12.088;2175.041099268976;Auto
273801;3;18.805;3383.65717006561;Auto
273815;1;8.399;1992.3494433880467;Auto
273819;1;0.854;177.639394110486;Auto
273819;3;3.644;757.983550513596;Auto
273819;5;3.261;678.316234419549;Auto
273834;1;2.5;0.0;Zu Fuss
273842;1;1.349;0.0;Zu Fuss
273851;3;1.528;0.0;Zu Fuss
273855;1;2.0;0.0;Zu Fuss
273862;3;2.0;0.0;Zu Fuss
273864;1;34.817;7414.009330387258;Auto
273864;2;7.131;1518.490982422137;Auto
273864;3;36.995;7877.797489090864;Auto
273873;1;6.272;0.0;Zu Fuss
273873;2;37.628;7108.831160054971;Auto
273873;3;0.603;113.921154180747;Auto
273878;1;26.155;145.94572131931;Velo
273878;3;2.307;379.92550648526696;Motorrad
273878;5;1.695;0.0;Zu Fuss
273881;3;2.228;400.89275059325604;Auto
273881;4;49.127;8839.613177017454;Auto
273881;6;2.0;0.0;Zu Fuss
273882;3;0.426;0.0;Zu Fuss
273882;5;30.802;6628.1345966859035;Auto
273885;3;0.118;0.0;Zu Fuss
273899;1;7.016;0.0;Zu Fuss
273899;3;0.551;0.0;Zu Fuss
273908;1;0.543;0.0;Zu Fuss
273917;3;5.693;0.0;Zu Fuss
273919;1;2.5;0.0;Zu Fuss
273919;2;3.722;0.0;Zu Fuss
273935;1;15.272;85.218239571344;Velo
273963;3;0.083;0.0;Zu Fuss
273963;4;5.41;1510.9014371007197;Auto
273963;5;1.0;0.0;Zu Fuss
273971;1;68.664;9178.646940157632;Auto
273971;2;64.641;8640.87319204721;Auto
273978;1;8.367;2080.477192884171;Auto
274006;3;4.38;0.0;Zu Fuss
274008;5;0.988;45.182662780268;Fahrzeugähnliche Geräte
274021;1;2.8;0.0;Zu Fuss
274026;1;42.12;10473.251985691557;Auto
274027;2;0.447;0.0;Zu Fuss
274031;6;2.0;0.0;Zu Fuss
274039;5;0.734;0.0;Zu Fuss
274046;2;0.75;0.0;Zu Fuss
274046;5;0.744;0.0;Zu Fuss
274046;7;0.585;0.0;Zu Fuss
274051;1;0.04;0.0;Zu Fuss
274056;2;0.361;0.0;Zu Fuss
274067;4;10.91;60.878142595819995;Velo
274067;6;0.402;0.0;Zu Fuss
274072;3;2.57;547.2615095813899;Auto
274077;1;0.203;0.0;Zu Fuss
274078;3;0.188;52.50452313769599;Auto
274078;5;0.188;52.50452313769599;Auto
274078;7;0.188;52.50452313769599;Auto
274082;1;90.457;21457.54894636892;Auto
274083;1;47.0;6305.96102262;Bus
274083;2;32.9;4414.172715834;Bus
274083;3;32.9;4414.172715834;Bus
274086;1;2.0;0.0;Zu Fuss
274131;2;15.534;86.680207798668;Velo
274137;1;1.851;0.0;Zu Fuss
274137;5;2.0;0.0;Zu Fuss
274141;1;1.348;0.0;Zu Fuss
274149;1;1.0;0.0;Zu Fuss
274161;1;3.566;19.898391979531997;Velo
274161;4;10.622;59.27109355204399;Velo
274163;1;30.239;342.48252852854694;E-Bike_25
274194;3;0.4;0.0;Zu Fuss
274197;4;3.923;21.890463190046;Velo
274216;1;7.722;2156.5953599430236;Auto
274216;3;2.859;798.4597428227279;Auto
274218;2;10.452;2598.9180853382754;Auto
274221;3;14.682;0.0;Zu Fuss
274221;7;13.57;0.0;Zu Fuss
274224;7;1.519;315.965151819471;Auto
274234;2;1.696;259.51573409100797;Auto
274237;2;3.744;0.0;Zu Fuss
274237;3;0.05;0.0;Zu Fuss
274239;3;1.916;279.7424621530024;Auto
274255;3;1.46;213.1649241875697;Auto
274257;5;27.341;4958.993949008269;Auto
274269;1;1.0;0.0;Zu Fuss
274269;2;2.0;0.0;Zu Fuss
274269;3;2.0;0.0;Zu Fuss
274269;4;1.0;0.0;Zu Fuss
274272;1;11.882;0.0;Zu Fuss
274287;3;2.0;0.0;Zu Fuss
274295;1;1.0;0.0;Zu Fuss
274297;2;2.0;0.0;Zu Fuss
274297;3;2.0;0.0;Zu Fuss
274297;4;0.2;0.0;Zu Fuss
274308;1;27.489;5915.226021956328;Auto
274308;3;1.5;0.0;Zu Fuss
274319;2;3.354;18.715425322308;Velo
274323;1;2.255;12.582970811509998;Velo
274328;1;4.762;0.0;Zu Fuss
274328;9;2.0;0.0;Zu Fuss
274332;1;1.818;0.0;Zu Fuss
274333;1;3.344;18.659625008287996;Velo
274333;4;0.619;0.0;Zu Fuss
274333;6;1.61;8.98385055722;Velo
274343;2;0.557;85.23010842493599;Auto
274346;4;1.554;0.0;Zu Fuss
274346;6;3.665;35.93975115453;E-Bike_45
274353;1;3.098;17.286937283395996;Velo
274364;1;0.049;0.0;Zu Fuss
274364;3;2.5;0.0;Zu Fuss
274386;1;3.287;779.718135541911;Auto
274388;5;2.0;0.0;Zu Fuss
274405;1;180.706;38885.25714007931;Auto
274408;1;5.0;0.0;Zu Fuss
274408;4;3.0;0.0;Zu Fuss
274414;3;6.014;33.558308851628;Velo
274419;3;0.785;0.0;Zu Fuss
274424;1;2.5;0.0;Zu Fuss
274425;1;0.946;0.0;Zu Fuss
274431;1;15.006;2700.088247487612;Auto
274455;1;0.478;0.0;Zu Fuss
274459;5;5.614;1567.8744302926877;Auto
274462;1;15.259;2373.283633731893;Auto
274491;2;2.096;521.1760722224479;Auto
274491;3;0.877;0.0;Zu Fuss
274495;3;1.0;0.0;Zu Fuss
274495;4;3.529;19.691930817657997;Velo
274506;1;1.416;0.0;Zu Fuss
274506;2;35.157;8741.883192330439;Auto
274509;1;1.491;245.54353279997102;Motorrad
274527;1;13.36;2044.2984713772796;Auto
274542;3;1.758;9.809695204715998;Velo
274553;5;2.478;0.0;Zu Fuss
274556;1;2.5;0.0;Zu Fuss
274556;4;0.858;0.0;Zu Fuss
274564;4;2.5;0.0;Zu Fuss
274569;1;2.357;586.074428544041;Auto
274569;3;1.816;0.0;Zu Fuss
274569;4;0.97;0.0;Zu Fuss
274576;1;2.474;0.0;Zu Fuss
274593;1;2.0;0.0;Zu Fuss
274593;2;3.584;0.0;Zu Fuss
274596;3;17.215;4280.556337456795;Auto
274597;1;1.467;8.185906066733999;Velo
274603;3;3.543;517.2899495866845;Auto
274604;1;27.469;311.109910253337;E-Bike_25
274604;2;7.159;1722.1026058903228;Auto
274621;4;7.518;1869.3710453093336;Auto
274626;1;6.514;1619.7237282714818;Auto
274638;1;0.36;0.0;Zu Fuss
274641;1;69.729;14504.23572825536;Auto
274645;2;0.025;0.0;Zu Fuss
274645;4;14.582;3625.8537619979656;Auto
274653;2;36.859;9165.090098304965;Auto
274654;1;0.552;0.0;Zu Fuss
274659;1;0.47;0.0;Zu Fuss
274659;4;2.197;546.289995549961;Auto
274659;10;0.104;25.859881446151995;Auto
274661;3;1.576;0.0;Zu Fuss
274666;1;0.058;0.0;Zu Fuss
274668;1;5.968;540.557988153168;Auto
274676;1;0.225;0.0;Zu Fuss
274676;4;8.54;1776.3939411048598;Auto
274676;6;0.969;0.0;Zu Fuss
274682;1;3.051;656.530051765752;Auto
274692;3;0.604;3.3703389668079997;Velo
274694;1;2.0;11.160062803999999;Velo
274697;3;0.124;0.0;Zu Fuss
274711;2;0.171;0.0;Zu Fuss
274741;1;2.964;0.0;Zu Fuss
274741;2;1.5;0.0;Zu Fuss
274741;3;1.196;0.0;Zu Fuss
274752;3;0.968;5.401470397135999;Velo
274757;1;0.201;0.0;Zu Fuss
274757;3;1.642;0.0;Zu Fuss
274769;1;1.5;0.0;Zu Fuss
274772;1;14.032;2182.4441934940637;Auto
274772;2;1.384;215.25817871976798;Auto
274777;1;2.224;12.409989838048;Velo
274794;4;0.357;0.0;Zu Fuss
274794;5;0.842;0.0;Zu Fuss
274797;4;2.37;0.0;Zu Fuss
274802;3;0.204;0.0;Zu Fuss
274809;1;9.56;0.0;Zu Fuss
274825;1;1.867;0.0;Zu Fuss
274826;1;2.792;0.0;Zu Fuss
274826;2;1.106;0.0;Zu Fuss
274831;1;18.562;3056.860533757922;Motorrad
274831;3;0.489;0.0;Zu Fuss
274833;3;7.084;946.952331994592;Auto
274833;5;0.2;0.0;Zu Fuss
274851;4;1.5;0.0;Zu Fuss
274861;3;2.5;0.0;Zu Fuss
274867;2;0.025;0.0;Zu Fuss
274867;4;0.609;0.0;Zu Fuss
274893;3;9.579;446.90601004687807;Reisecar
274894;1;2.5;0.0;Zu Fuss
274902;1;2.0;0.0;Zu Fuss
274918;2;6.995;1682.6522877780149;Auto
274918;3;5.449;1310.760874353453;Auto
274918;5;1.064;0.0;Zu Fuss
274936;5;0.082;0.0;Zu Fuss
274939;3;13.695;1999.51618955395;Auto
274939;5;1.5;0.0;Zu Fuss
274946;2;1.437;0.0;Zu Fuss
274949;1;3.5;0.0;Zu Fuss
274951;1;0.414;2.310133000428;Velo
274951;3;2.0;0.0;Zu Fuss
274966;3;0.345;0.0;Zu Fuss
274968;2;2.0;0.0;Zu Fuss
274975;9;20.44;3127.65424812512;Auto
274984;1;21.046;2813.319985764848;Auto
274984;2;0.731;97.716283835128;Auto
274985;1;20.039;4982.751579802307;Auto
274992;6;5.593;1163.392425362937;Auto
274992;8;3.5;0.0;Zu Fuss
274993;1;3.041;465.3227284025679;Auto
274995;2;6.192;1019.722035611952;Motorrad
275013;1;42.73;9194.86368795496;Auto
275019;1;14.771999999999998;3178.7158061893438;Auto, Auto
275044;3;2.0;0.0;Zu Fuss
275051;1;2.66;0.0;Zu Fuss
275058;1;0.729;33.33821980446899;Fahrzeugähnliche Geräte
275065;2;0.396;4.485038569307999;E-Bike_25
275065;6;18.08;3890.5484549081593;Auto
275066;5;1.319;317.28639993984297;Auto
275078;1;4.739;633.484909842232;Auto
275082;1;3.125;672.453756725;Auto
275084;1;3.0;0.0;Zu Fuss
275092;1;0.592;0.0;Zu Fuss
275094;3;0.892;0.0;Zu Fuss
275096;1;1.932;0.0;Zu Fuss
275096;2;37.794;8900.274966188119;Auto, Zu Fuss
275101;1;2.0;0.0;Zu Fuss
275104;3;0.267;0.0;Zu Fuss
275107;3;3.48;837.1165062855599;Auto
275113;1;2.0;0.0;Zu Fuss
275113;4;2.0;0.0;Zu Fuss
275117;1;9.189;2566.2982080440875;Auto
275128;5;2.5;0.0;Zu Fuss
275131;1;43.129;10230.746415511736;Auto
275132;1;2.124;0.0;Zu Fuss
275132;2;5.858;0.0;Zu Fuss
275152;1;1.82;431.72710881846;Auto
275152;3;2.275;539.658886023075;Auto
275156;2;0.33;48.181113001300005;Auto
275156;4;0.635;0.0;Zu Fuss
275159;5;1.069;222.361255625421;Auto
275162;1;3.563;520.2100170413088;Auto
275162;3;0.673;30.777259161053;Fahrzeugähnliche Geräte
275169;1;0.348;0.0;Zu Fuss
275175;1;7.866;0.0;Zu Fuss
275175;2;4.194;0.0;Zu Fuss
275201;1;1.454;0.0;Zu Fuss
275201;2;0.25;0.0;Zu Fuss
275203;3;2.8;0.0;Zu Fuss
275203;4;2.8;0.0;Zu Fuss
275209;2;1.351;206.72509242744798;Auto
275218;1;4.506;582.860808839382;Auto
275218;3;12.271;68.472565333942;Velo
275223;1;14.498;3439.1096833241936;Auto
275237;1;0.508;2.834655952216;Velo
275237;3;7.003;1661.200518162459;Auto
275237;6;5.309;1259.362209185277;Auto
275237;7;3.336;791.341557702408;Auto
275237;9;0.508;2.834655952216;Velo
275258;1;2.0;0.0;Zu Fuss
275258;3;0.894;40.883907414533994;Fahrzeugähnliche Geräte
275258;5;0.8;0.0;Zu Fuss
275258;6;0.8;0.0;Zu Fuss
275268;1;0.926;5.1671090782519995;Velo
275268;2;0.901;5.027608293201999;Velo
275271;1;10.476;0.0;Zu Fuss
275277;1;6.477;0.0;Zu Fuss
275289;1;1.506;0.0;Zu Fuss
275297;1;2.5;0.0;Zu Fuss
275308;1;1.82;327.47971547564003;Auto
275316;2;66.083;11890.572548228965;Auto
275321;1;2.098;0.0;Zu Fuss
275322;1;0.393;0.0;Zu Fuss
275333;1;6.0;0.0;Zu Fuss
275334;3;3.322;0.0;Zu Fuss
275336;1;23.33;3118.63324469704;Auto
275342;1;0.262;11.981637295981999;Fahrzeugähnliche Geräte
275345;5;0.368;0.0;Zu Fuss
275363;1;2.44;327.3732956424;Bus
275367;1;6.0;274.38864036599995;Fahrzeugähnliche Geräte
275383;1;9.742;2074.483123090234;Auto
275385;2;0.43;0.0;Zu Fuss
275395;1;0.688;0.0;Zu Fuss
275399;1;3.51;730.11039031359;Auto
275399;2;1.839;382.527922446351;Auto
275406;1;98.569;14391.406446742849;Auto
275406;2;17.109;2497.9717040583087;Auto
275407;3;0.591;0.0;Zu Fuss
275412;1;0.357;88.76901611804098;Auto
275414;7;1.0;0.0;Zu Fuss
275422;1;1.0;0.0;Zu Fuss
275423;1;3.136;564.272740511872;Auto
275434;1;10.244;2204.357210845088;Auto
275434;3;5.266;29.384445362932;Velo
275438;3;0.405;0.0;Zu Fuss
275446;1;17.928;2040.4694050687442;Auto
275447;2;7.639;1626.665631008653;Auto
275447;4;12.834;2732.900472360918;Auto
275448;3;32.826;6828.092214368634;Auto
275455;1;22.13;3231.054638541724;Auto
275455;2;9.133;1333.4488031541603;Auto
275468;1;6.455;73.10839385071499;E-Bike_25
275468;3;2.0;0.0;Zu Fuss
275471;1;2.509;623.8696398884168;Auto
275474;3;2.808;15.668728176815998;Velo
275484;1;7.873;43.931587227946;Velo
275495;3;1.5;0.0;Zu Fuss
275511;3;1.147;6.400296018093999;Velo
275514;2;0.386;0.0;Zu Fuss
275517;1;28.134;6995.595236596541;Auto
275519;1;1.184;0.0;Zu Fuss
275533;1;0.495;0.0;Zu Fuss
275536;5;0.36;0.0;Zu Fuss
275541;3;1.152;6.428196175103999;Velo
275545;1;1.769;0.0;Zu Fuss
275545;2;1.123;0.0;Zu Fuss
275551;2;0.765;0.0;Zu Fuss
275551;3;0.206;0.0;Zu Fuss
275559;1;5.032;1251.2204176638159;Auto
275559;3;4.832;1201.4898764212157;Auto
275559;5;5.033;1251.469070370029;Auto
275561;2;1.251;0.0;Zu Fuss
275561;4;1.55;0.0;Zu Fuss
275561;5;2.691;392.8950760196918;Auto
275577;1;2.024;270.557809141312;Auto
275581;1;12.482;0.0;Zu Fuss
275585;7;13.398;3331.4489578417733;Auto
275592;2;0.214;0.0;Zu Fuss
275606;1;9.734;0.0;Zu Fuss
275606;4;84.126;23494.65698660539;Auto
275616;3;1.181;54.008830712041;Fahrzeugähnliche Geräte
275616;5;2.178;541.5655941319139;Auto
275623;1;0.951;0.0;Zu Fuss
275623;2;0.143;0.0;Zu Fuss
275632;1;1.5;0.0;Zu Fuss
275633;2;23.534;3660.322238432818;Auto
275633;3;1.837;285.714793575299;Auto
275637;1;0.33;0.0;Zu Fuss
275639;4;2.155;12.024967671309998;Velo
275642;3;6.828;1619.688296160684;Auto
275645;1;14.127;0.0;Zu Fuss
275649;7;19.056;4583.934524074032;Auto
275652;3;0.5;0.0;Zu Fuss
275672;1;1.0;0.0;Zu Fuss
275672;4;0.5;0.0;Zu Fuss
275675;1;8.292;0.0;Zu Fuss
275677;3;27.578;5934.377504947855;Auto
275679;1;3.414;0.0;Zu Fuss
275681;1;0.342;0.0;Zu Fuss
275685;1;8.904;1852.109092692936;Auto
275685;2;1.0;0.0;Zu Fuss
275688;1;0.687;0.0;Zu Fuss
275688;3;2.0;0.0;Zu Fuss
275689;1;48.861;6555.65024523906;Bus
275694;3;2.5;0.0;Zu Fuss
275706;1;3.29;780.42977363337;Auto
275713;5;1.82;452.54792530765997;Auto
275714;4;1.411;0.0;Zu Fuss
275719;3;5.0;0.0;Zu Fuss
275724;1;0.512;0.0;Zu Fuss
275724;3;12.246;1873.8382545274078;Auto
275734;1;1.0;0.0;Zu Fuss
275734;2;1.0;0.0;Zu Fuss
275743;1;3.904;702.461983086208;Auto
275743;4;0.1;0.0;Zu Fuss
275748;1;1.409;0.0;Zu Fuss
275761;1;2.0;0.0;Zu Fuss
275784;3;2.627;29.753021014070992;E-Bike_25
275786;5;3.334;18.603824694268;Velo
275789;1;3.721;499.24427585466003;Bus
275789;2;0.168;0.0;Zu Fuss
275789;3;0.205;0.0;Zu Fuss
275792;4;2.275;409.34964434455;Auto
275807;2;5.388;696.949409238036;Auto
275807;5;1.82;235.42092145754;Auto
275807;8;1.0;0.0;Zu Fuss
275813;1;2.386;0.0;Zu Fuss
275816;1;2.059;339.08392624757903;Motorrad
275816;3;2.041;336.119618004521;Motorrad
275817;1;6.664;37.18532926292799;Velo
275821;1;2.032;0.0;Zu Fuss
275827;1;2.0;0.0;Zu Fuss
275831;1;0.5;0.0;Zu Fuss
275846;1;28.797;5223.077018016573;Auto
275847;4;0.423;0.0;Zu Fuss
275861;3;0.261;0.0;Zu Fuss
275861;4;1.938;481.8889446407939;Auto
275869;1;15.862;2854.111674106924;Auto
275873;2;1.153;0.0;Zu Fuss
275878;2;2.229;12.437889995057999;Velo
275878;4;36.553;7603.340483513576;Auto
275882;1;14.4;0.0;Zu Fuss
275882;4;0.253;0.0;Zu Fuss
275889;1;0.728;0.0;Zu Fuss
275891;2;0.101;25.113923327512996;Auto
275895;1;14.191;3413.6552703156267;Auto
275895;2;37.884;9113.023483943147;Auto
275895;3;37.36;8986.974906559919;Auto
275903;1;0.141;0.0;Zu Fuss
275908;1;1.0;0.0;Zu Fuss
275908;2;1.0;0.0;Zu Fuss
275933;1;7.34;0.0;Zu Fuss
275933;2;0.552;0.0;Zu Fuss
275934;1;2.5;0.0;Zu Fuss
275937;3;3.817;0.0;Zu Fuss
275939;4;5.8;0.0;Zu Fuss
275944;3;0.326;0.0;Zu Fuss
275958;3;2.701;561.831385822509;Auto
275958;4;1.0;0.0;Zu Fuss
275973;3;0.332;0.0;Zu Fuss
275973;5;2.512;0.0;Zu Fuss
275974;3;0.303;0.0;Zu Fuss
275984;2;0.301;0.0;Zu Fuss
275992;2;3.415;0.0;Zu Fuss
275999;1;2.0;0.0;Zu Fuss
275999;5;0.05;0.0;Zu Fuss
276004;1;2.0;0.0;Zu Fuss
276004;2;2.0;0.0;Zu Fuss
276004;3;2.0;0.0;Zu Fuss
276004;4;2.0;0.0;Zu Fuss
276006;3;3.466;745.831910658832;Auto
276023;5;1.805;10.071956680609999;Velo
276041;1;2.122;0.0;Zu Fuss
276042;1;3.84;0.0;Zu Fuss
276045;5;0.5;0.0;Zu Fuss
276059;1;0.966;173.816156675532;Auto
276061;1;0.658;0.0;Zu Fuss
276072;2;0.404;0.0;Zu Fuss
276072;4;4.0;0.0;Zu Fuss
276076;1;0.5;0.0;Zu Fuss
276076;4;2.0;0.0;Zu Fuss
276081;1;13.254;0.0;Zu Fuss
276089;3;2.5;0.0;Zu Fuss
276093;1;1.682;361.94151001966395;Auto
276093;3;1.0;0.0;Zu Fuss
276096;1;2.773;0.0;Zu Fuss
276102;1;2.8;0.0;Zu Fuss
276126;1;2.0;0.0;Zu Fuss
276128;1;0.367;0.0;Zu Fuss
276134;3;29.01;6881.5403444085305;Auto
276135;1;2.0;0.0;Zu Fuss
276135;2;1.5;0.0;Zu Fuss
276136;2;1.065;0.0;Zu Fuss
276136;3;1.065;0.0;Zu Fuss
276139;4;0.953;205.07149765085597;Auto
276152;1;0.772;183.128202202116;Auto
276152;3;2.919;692.423862989607;Auto
276152;4;61.841;14669.470404638672;Auto, Auto
276155;1;2.9;0.0;Zu Fuss
276164;5;1.5;0.0;Zu Fuss
276166;7;0.735;182.75973906655497;Auto
276184;1;1.0;0.0;Zu Fuss
276193;2;0.458;0.0;Zu Fuss
276206;1;0.126;0.0;Zu Fuss
276206;4;5.629;1399.6660832729767;Auto
276217;1;10.802;0.0;Zu Fuss
276234;1;0.9;0.0;Zu Fuss
276235;1;23.868;5136.0404049639355;Auto
276241;1;1.915;10.68576013483;Velo
276245;1;0.6;0.0;Zu Fuss
276245;3;0.6;0.0;Zu Fuss
276248;1;5.0;0.0;Zu Fuss
276274;1;8.983;1311.5482972444786;Auto
276282;1;2.738;589.1770834921759;Auto
276282;2;2.832;0.0;Zu Fuss
276296;1;0.1;0.0;Zu Fuss
276296;2;0.136;0.0;Zu Fuss
276296;3;0.443;0.0;Zu Fuss
276296;4;0.321;0.0;Zu Fuss
276311;1;0.307;0.0;Zu Fuss
276312;1;2.353;558.161476401009;Auto
276318;1;2.0;0.0;Zu Fuss
276322;5;156.781;20957.66989870753;Auto
276325;1;2.852;0.0;Zu Fuss
276331;1;2.5;0.0;Zu Fuss
276349;1;1.333;7.438181858865999;Velo
276363;4;3.294;0.0;Zu Fuss
276375;1;0.843;0.0;Zu Fuss
276397;3;16.689;4660.893545984088;Auto
276403;2;1.316;7.343321325032;Velo
276403;3;2.218;12.376509649635999;Velo
276411;1;44.318;7298.456261991358;Motorrad
276411;2;4.433;730.0432467486729;Motorrad
276412;1;19.106;3609.5813793985944;Auto
276412;3;0.256;0.0;Zu Fuss
276414;1;0.06;0.0;Zu Fuss
276419;7;0.509;0.0;Zu Fuss
276425;1;16.086;3999.827432142318;Auto, Auto
276425;2;11.751;2921.9179507089625;Auto
276428;1;3.852;0.0;Zu Fuss
276432;2;0.301;0.0;Zu Fuss
276433;2;31.241;6498.398491107369;Auto
276433;4;0.901;187.415801046309;Auto
276445;1;0.8;0.0;Zu Fuss
276445;2;6.774;0.0;Zu Fuss
276445;3;2.5;0.0;Zu Fuss
276445;4;0.6;0.0;Zu Fuss
276447;2;0.499;0.0;Zu Fuss
276451;1;0.545;0.0;Zu Fuss
276451;3;43.165;3909.7160788591646;Auto
276454;1;2.0;0.0;Zu Fuss
276466;1;1.916;398.544589128444;Auto
276466;3;8.259;0.0;Zu Fuss
276475;1;1.5;0.0;Zu Fuss
276475;2;2.0;0.0;Zu Fuss
276475;3;1.0;0.0;Zu Fuss
276484;1;1.0;0.0;Zu Fuss
276484;2;7.918;0.0;Zu Fuss
276484;5;3.059;0.0;Zu Fuss
276484;6;1.0;0.0;Zu Fuss
276484;7;0.5;0.0;Zu Fuss
276488;3;7.704;0.0;Zu Fuss
276488;4;22.574;4264.769708915726;Auto
276491;1;235.75;50201.12874856524;Auto
276494;1;2.302;0.0;Zu Fuss
276498;1;18.857;4536.064930754828;Auto
276501;1;1.288;309.829327613736;Auto
276501;3;0.728;175.120924303416;Auto
276501;4;1.53;368.04260190140997;Auto
276507;5;6.0;0.0;Zu Fuss
276509;2;0.14;0.0;Zu Fuss
276524;2;1.376;0.0;Zu Fuss
276536;1;16.948;4020.280791349044;Auto
276537;3;2.871;713.8819195375229;Auto
276541;5;0.3;0.0;Zu Fuss
276543;1;28.528;6767.203824380784;Auto
276558;4;0.844;0.0;Zu Fuss
276562;1;68.559;14260.865598150831;Auto
276564;1;9.4;1516.183296572;Schiff
276565;1;0.829;37.91136381056899;Fahrzeugähnliche Geräte
276569;1;0.3;0.0;Zu Fuss
276577;1;13.629;2834.950002730461;Auto
276577;2;13.403;2787.9400459752273;Auto
276586;1;7.022;1665.707559408366;Auto
276586;2;6.707;1590.9855598051709;Auto
276612;4;25.233;2285.505984428433;Auto
276612;6;1.54;0.0;Zu Fuss
276618;1;1.398;0.0;Zu Fuss
276618;5;0.268;0.0;Zu Fuss
276643;1;1.0;0.0;Zu Fuss
276643;2;0.972;0.0;Zu Fuss
276643;3;20.162;4293.3410724435735;Auto
276643;5;0.1;0.0;Zu Fuss
276655;1;10.69;2300.32981100488;Auto
276655;3;8.868;1908.262372683936;Auto
276656;1;2.5;0.0;Zu Fuss
276656;3;4.07;846.5952389106301;Auto
276658;5;0.921;104.823311137233;Auto
276666;1;8.762;0.0;Zu Fuss
276666;3;46.92;10096.48968497184;Auto
276674;1;0.657;0.0;Zu Fuss
276703;4;0.3;0.0;Zu Fuss
276708;3;0.8;0.0;Zu Fuss
276709;1;0.698;165.57446261279398;Auto
276711;1;0.396;0.0;Zu Fuss
276711;4;0.396;0.0;Zu Fuss
276718;1;0.486;0.0;Zu Fuss
276721;1;1.798;0.0;Zu Fuss
276727;3;0.7;0.0;Zu Fuss
276727;5;3.104;558.514855404608;Auto
276737;1;2.306;0.0;Zu Fuss
276741;1;1.068;12.096013111163998;E-Bike_25
276744;3;1.806;0.0;Zu Fuss
276769;1;45.821999999999996;9520.972303542349;Auto, Zu Fuss
276771;4;59.918;12893.466942543535;Auto
276771;8;0.122;0.0;Zu Fuss
276778;3;16.382;3940.701898267254;Auto
276792;3;3.242;473.3429343945897;Auto
276794;1;2.0;0.0;Zu Fuss
276814;1;12.0;0.0;Zu Fuss
276814;5;6.687;1586.241305862111;Auto
276817;1;11.982;2842.2825372872458;Auto
276821;2;5.743;1033.3604428442861;Auto
276821;5;2.907;523.067875213014;Auto
276833;1;29.068;206.312933841144;Zug
276845;1;2.5;0.0;Zu Fuss
276845;3;0.939;0.0;Zu Fuss
276854;3;4.96;663.02704216448;Auto
276864;6;1.13;186.09268414752998;Motorrad
276869;5;6.664;1386.169698304776;Auto
276872;2;2.57;29.107447280609993;E-Bike_25
276875;1;0.2;0.0;Zu Fuss
276875;2;4.227;47.874388970870996;E-Bike_25
276879;3;1.0;0.0;Zu Fuss
276879;4;1.0;0.0;Zu Fuss
276879;5;1.0;0.0;Zu Fuss
276882;1;7.564;1880.8090697951318;Auto
276884;3;1.428;0.0;Zu Fuss
276886;3;0.537;0.0;Zu Fuss
276887;1;1.211;0.0;Zu Fuss
276897;1;29.685;165.64323216837;Velo
276902;4;2.981;641.467087615112;Auto
276912;1;0.744;0.0;Zu Fuss
276915;1;0.15;0.0;Zu Fuss
276915;3;3.0;0.0;Zu Fuss
276917;1;0.907;215.151916317771;Auto
276917;2;47.702;11315.520079592405;Auto
276917;3;0.084;0.0;Zu Fuss
276917;5;0.565;0.0;Zu Fuss
276926;3;43.058;4900.6320640032345;Auto
276928;5;6.656;1655.0324125537277;Auto
276934;2;3.745;797.468619993115;Auto
276942;1;0.793;0.0;Zu Fuss
276953;1;0.481;0.0;Zu Fuss
276965;1;2.0;0.0;Zu Fuss
276965;2;0.5;0.0;Zu Fuss
276977;3;5.936;33.123066402271995;Velo
276981;5;2.8;0.0;Zu Fuss
276988;1;12.121;2521.272946151289;Auto
276992;3;4.744;0.0;Zu Fuss
276996;5;2.0;11.160062803999999;Velo
276998;2;124.998;26000.666258808582;Auto
277002;1;0.4;0.0;Zu Fuss
277002;2;2.0;0.0;Zu Fuss
277002;5;5.16;0.0;Zu Fuss
277002;6;5.272;0.0;Zu Fuss
277021;1;11.915;2251.029107899835;Auto
277027;3;2.0;0.0;Zu Fuss
277033;1;5.336;0.0;Zu Fuss
277035;1;8.374;1986.4191259592221;Auto
277035;3;4.374;0.0;Zu Fuss
277046;1;37.135;7990.902481914519;Auto
277046;3;3.301;710.326352303752;Auto
277047;5;2.458;0.0;Zu Fuss
277048;2;15.764;3792.0415531855074;Auto
277081;1;1.397;0.0;Zu Fuss, Zu Fuss
